r2,mae,mse
0.7023462001237367,3.799801873668626,26.50693415338275
0.739869294942249,3.3460103547383775,20.264647010385147
0.7436303262508324,3.371639614934988,21.606439600743492
0.7493586900294356,3.408478260282942,21.357480947430336
0.76271958329773,3.065621925591523,18.96060711404088
