station,poll
STA-RO0161A,0.311610457
STA-RO0162A,0.265545645
STA-RO0163A,0.416065387
STA-RO0164A,0.236405063
STA-RO0165A,0.259754749
STA-RO0166A,0.357749271
STA-RO0167A,0.314924119
STA-RO0168A,0.300265666
STA-RO0169A,0.830538711
STA-RO0170A,0.752587183
STA-RO0171A,0.194356876
STA-RO0172A,0.654813286
STA-RO0174A,0.166668283
STA-RO0175A,0.171508574
STA-RO0176A,0.222299677
STA-RO0177A,0.132103312
STA-RO0178A,0.154080878
STA-RO0179A,0.209258728
STA-RO0180A,0.203927373
STA-RO0181A,0.191274852
STA-RO0182A,0.322073941
STA-RO0183A,0.724024078
STA-RO0184A,0.371913054
STA-RO0185A,0.151421411
STA-RO0186A,0.315613971
STA-RO0187A,0.191308032
STA-RO0188A,0.099891002
STA-RO0189A,0.405560736
STA-RO0190A,0.809532966
STA-RO0191A,0.567702176
STA-RO0192A,0.5347552
STA-RO0193A,0.376568644
STA-RO0194A,0.204437141
STA-RO0195A,0.127480907
STA-RO0196A,0.294646401
STA-RO0197A,0.113803622
STA-RO0198A,0.385600411
STA-RO0200A,0.189813665
STA-RO0201A,0.102255425
STA-RO0203A,0.262981426
STA-RO0204A,0.297017775
STA-RO0205A,0.461163573
STA-RO0206A,0.168509013
STA-RO0207A,0.608141202
STA-RO0208A,0.670968457
STA-RO0209A,0.539217501
STA-RO0210A,0.66020701
STA-RO0211A,0.397714355
STA-RO0213A,1.132019476
STA-RO0214A,0.784300851
STA-RO0215A,0.666945245
STA-RO0216A,0.617247081
STA-RO0217A,0.537693978
STA-RS0005R,0.294445539
STA-RS0028A,0.544123736
STA-RS0031A,0.331933734
STA-RS0032A,0.423759588
STA-RS0033A,0.642453427
STA-RS0034A,0.363507393
STA-RS0035A,0.587689201
STA-RS0036A,0.400233467
STA-RS0038A,0.406250584
STA-RS0039A,0.53845245
STA-RS0041A,0.904993602
STA-RS0042A,0.435404894
STA-RS0043A,0.721155522
STA-RS0044A,0.949831686
STA-RS0045A,0.596804572
STA-RS0046A,0.945441661
STA-RS0048A,1.023997703
STA-SE0003A,0.328884763
STA-SE0027A,0.333736708
STA-SE0058A,0.22836801
STA-SE0094A,0.256295734
STA-SE18638,0.294555144
STA-SE18639,0.321513958
STA-SE18640,0.291961872
STA-SE18641,0.354307994
STA-SI0002A,0.436843169
STA-SI0003A,0.339333897
STA-SI0032R,0.165436692
STA-SI0054A,0.440238036
STA-SK0002A,0.451923455
STA-SK0008A,0.458779736
STA-SK0018A,0.372678306
STA-SK0020A,0.352744882
STA-SK0039A,0.402862484
STA-SK0045A,0.634098111
STA-SK0047A,0.264948605
STA-SK0214A,0.407285169
STA-SK0265A,0.551447624
STA-SK0266A,0.51382094
STA-SK0267A,0.646001736
STA-SK0269A,0.465569113
STA-SK0407A,0.349721235
STA-TR010441,0.90159042
STA-TR040241,0.868281496
STA-TR040341,0.862286271
STA-TR050431,0.844427061
STA-TR060141,0.545993103
STA-TR0601721,1.231359513
STA-TR060831,1.043536446
STA-TR100531,1.134205026
STA-TR140441,0.447107167
STA-TR160231,1.283259707
STA-TR170541,0.742716371
STA-TR180141,0.42025116
STA-TR190231,0.624873561
STA-TR240231,1.218334042
STA-TR250241,0.602151993
STA-TR250311,0.390956442
STA-TR250531,1.26503704
STA-TR260441,0.737674917
STA-TR280241,0.657405453
STA-TR310222,0.571392029
STA-TR340141,0.489802374
STA-TR340411,0.420694231
STA-TR340531,0.629719414
STA-TR341031,0.603326573
STA-TR341131,0.919015949
STA-TR341231,0.591568673
STA-TR341431,0.66463721
STA-TR341541,0.541238615
STA-TR341641,0.541369498
STA-TR342041,0.568614428
STA-TR342141,2.500359214
STA-TR350541,0.446742378
STA-TR350741,0.471332129
STA-TR350941,0.629995027
STA-TR360141,0.537415039
STA-TR360231,0.506733792
STA-TR370141,0.574301765
STA-TR380131,0.714353665
STA-TR400141,0.684572131
STA-TR410221,0.669357685
STA-TR410831,0.843669796
STA-TR420341,0.785517366
STA-TR420441,1.074901079
STA-TR430341,0.48649186
STA-TR450241,1.144750171
STA-TR520341,0.447177583
STA-TR540231,0.967943194
STA-TR550521,0.898618481
STA-TR550631,0.749992612
STA-TR570241,0.654468151
STA-TR580231,0.810975162
STA-TR590231,1.06169703
STA-TR590341,0.533854347
STA-TR600331,0.70246442
STA-TR610341,0.824974901
STA-TR610431,0.587157616
STA-TR610541,0.744680741
STA-TR660141,0.499593989
STA-TR670941,0.913566238
STA-TR710141,0.419974524
STA-TR740141,0.698448408
STA-TR780141,0.903599999
STA-TR810141,0.561296815
STA-XK0001A,1.551894484
STA-XK0002A,2.265573413
STA-XK0003A,0.881983839
STA-XK0004A,1.972607477
STA-XK0006A,0.717535961
STA-XK0008A,1.059236157
STA-XK0009A,2.031956918
STA-AD0942A,0.270993377
STA-AL0203A,1.446248958
STA-AL0205A,0.873164253
STA-AL0206A,1.597828576
STA-AL0207A,0.841434013
STA.01.0001,0.25471478
STA.02.KA21,0.289563974
STA.03.1401,0.230368708
STA.03.1402,0.233341239
STA.03.2302,0.304927606
STA.04.S173,0.416416713
STA.04.S217,0.211092754
STA.04.S406,0.260613153
STA.04.S415,0.28812301
STA.04.S416,0.29876373
STA.04.S431,0.342951444
STA.05.1000,0.302893318
STA.05.1066,0.237564091
STA.05.2000,0.286684445
STA.06.142,0.605255271
STA.06.164,0.346671631
STA.06.170,0.338998021
STA.06.172,0.272443276
STA.07.2110,0.331378112
STA.07.2910,0.385559537
STA.08.1919,0.397112138
STA.09.A23,0.253142858
STA.09.MBA,0.304145238
STA.09.TAB,0.278264034
STA.10.ILL1,0.18616261
STA.10.SON1,0.136191311
STA.10.VOR1,0.150387921
STA-BA0029A,0.353264303
STA-BA0037A,0.773862863
STA-BA0038A,0.772899637
STA-BA0041A,0.731080853
STA-BA0044A,0.908144857
STA-BA0049A,0.415001272
STA-BETB001,0.290568602
STA-BETB004,0.199379977
STA-BETB006,0.316435312
STA-BETN043,0.414538173
STA-BETN060,0.203788635
STA-BETN063,0.197318644
STA-BETN070,0.209067518
STA-BETN085,0.154741734
STA-BETN132,0.179638498
STA-BETR001,0.258602258
STA-BETR002,0.234785948
STA-BETR020,0.236900293
STA-BETR222,0.2121981
STA-BETR223,0.255245604
STA-BETR401,0.353375471
STA-BETR501,0.249188445
STA-BETR512,0.250063982
STA-BETR701,0.232059061
STA-BETR750,0.300677286
STA-BETR802,0.278953036
STA-BETWOL1,0.188119916
STA-BG0013A,0.276222707
STA-BG0018A,2.174242564
STA-BG0019A,2.851199996
STA-BG0041A,0.801910639
STA-BG0043A,0.315403973
STA-BG0044A,0.328556528
STA-BG0045A,0.400150237
STA-BG0050A,0.547568102
STA-BG0051A,0.375054329
STA-BG0055A,0.507225476
STA-BG0056A,0.293591109
STA-BG0070A,0.242879888
STA-BG0073A,0.599637258
STA-BG0075A,0.343672854
STA-BG0078A,0.651929824
STA-BG0079A,0.466881017
STA-BG0080A,0.483502976
STA-BG0083A,0.292246994
STA-BG0084A,1.391462048
STA-CH0002R,0.188932027
STA-CH0005A,0.277307188
STA-CH0005R,0.159095562
STA-CH0010A,0.246904203
STA-CH0011A,0.285452893
STA-CH0013A,0.260148299
STA-CH0028A,0.309038416
STA-CH0031A,0.351029967
STA-CH0055A,0.21763954
STA-CY0002R,0.150634415
STA-CY0004A,0.465569954
STA-CY0006A,0.302329218
STA.CZ_ALEG,0.475534023
STA.CZ_ALIB,0.327863412
STA.CZ_BBMK,0.375397426
STA.CZ_BBML,0.342315259
STA.CZ_BBNV,0.469967801
STA.CZ_CTAB,0.352216177
STA.CZ_HHKB,0.324764625
STA.CZ_JJIH,0.300829598
STA.CZ_JKOS,0.224607119
STA.CZ_PPLA,0.325942149
STA.CZ_SBER,0.503249951
STA.CZ_SKLS,0.412048675
STA.CZ_STCS,0.28417517
STA.CZ_TOCB,0.544859397
STA.CZ_TSTD,0.289163912
STA.CZ_UULD,0.41870644
STA.CZ_ZUHR,0.344936825
STA.DE_DEBB032,0.243817349
STA.DE_DEBB045,0.356660508
STA.DE_DEBB054,0.301806497
STA.DE_DEBB086,0.240421026
STA.DE_DEBB110,0.233043285
STA.DE_DEBE061,0.350265173
STA.DE_DEBE065,0.348358945
STA.DE_DEBW080,0.333673469
STA.DE_DEBW098,0.315428571
STA.DE_DEBW099,0.310993163
STA.DE_DEBW122,0.276618772
STA.DE_DEBW125,0.3432
STA.DE_DEBW147,0.374032351
STA.DE_DEBW152,0.453319892
STA.DE_DEBW156,0.309479629
STA.DE_DEBY001,0.302882521
STA.DE_DEBY006,0.282899784
STA.DE_DEBY014,0.280011441
STA.DE_DEBY021,0.269096819
STA.DE_DEBY028,0.304240233
STA.DE_DEBY035,0.318696771
STA.DE_DEBY037,0.359925444
STA.DE_DEBY063,0.322018729
STA.DE_DEBY099,0.236628671
STA.DE_DEBY110,0.367034979
STA.DE_DEBY115,0.42870214
STA.DE_DEBY119,0.292200796
STA.DE_DEBY120,0.354221834
STA.DE_DEHB001,0.213955865
STA.DE_DEHB005,0.187746605
STA.DE_DEHB006,0.277317999
STA.DE_DEHB012,0.241452453
STA.DE_DEHE001,0.256351208
STA.DE_DEHE018,0.312461444
STA.DE_DEHE037,0.313392576
STA.DE_DEHE040,0.409342008
STA.DE_DEHE041,0.410808993
STA.DE_DEHE042,0.200322637
STA.DE_DEHE049,0.314489815
STA.DE_DEHE059,0.369268581
STA.DE_DEHE061,0.396589282
STA.DE_DEHE062,0.312418337
STA.DE_DEHE063,0.339417279
STA.DE_DEHE116,0.355241438
STA.DE_DEHE131,0.452493598
STA.DE_DEHE135,0.196056911
STA.DE_DEHE150,0.176623776
STA.DE_DEHH033,0.294196568
STA.DE_DEHH068,0.420678021
STA.DE_DEHH070,0.408914605
STA.DE_DEMV022,0.281853979
STA.DE_DEMV023,0.240399377
STA.DE_DEMV025,0.242315888
STA.DE_DEMV058,0.244841448
STA.DE_DENI048,0.763945403
STA.DE_DENI066,0.763797563
STA.DE_DENI067,0.824189132
STA.DE_DENI068,0.772161957
STA.DE_DENI070,0.732394443
STA.DE_DENI075,0.804593406
STA.DE_DENI143,0.778413563
STA.DE_DENI157,0.739965812
STA.DE_DERP001,0.302949617
STA.DE_DERP003,0.290133744
STA.DE_DERP007,0.234590203
STA.DE_DERP009,0.282935322
STA.DE_DERP010,0.405963333
STA.DE_DERP011,0.360427529
STA.DE_DERP019,0.275539835
STA.DE_DERP020,0.289791995
STA.DE_DERP021,0.290827442
STA.DE_DERP022,0.266452426
STA.DE_DERP023,0.315156405
STA.DE_DERP024,0.226381871
STA.DE_DERP025,0.219374351
STA.DE_DERP041,0.337329732
STA.DE_DESL003,0.396307827
STA.DE_DESL017,0.359780471
STA.DE_DESL020,0.42977281
STA.DE_DEST011,0.246610345
STA.DE_DEST015,0.206434441
STA.DE_DEST092,0.315740132
STA.DE_DEST103,0.326415664
STA.DE_DEST105,0.18170408
STA.DE_DEST108,0.238639839
STA.DE_DEST133,0.24894477
STA.DE_DETH072,0.363947751
STA.DE_DEUB004,0.148202596
STA.DE_DEUB030,0.168390832
STA.DE_DEUB044,111.1106356
STA-DK0012R,0.191501212
STA-DK0034A,0.278066952
STA-DK0045A,0.199691691
STA-DK0051A,0.254217497
STA-DK0058A,0.245917156
STA-EE0009R,0.158834896
STA-EE0015A,0.1901305
STA-EE0018A,0.170237736
STA-EE0019A,0.191171286
STA-EE0020A,0.19845715
STA-EE0021A,0.255034861
STA-EE0022A,0.197491361
STA_ES1349A,0.211846118
STA_ES1489A,0.163449437
STA_ES1502A,0.219484241
STA_ES1492A,0.243177538
STA_ES1535A,0.356518493
STA_ES1623A,0.112787201
STA_ES1635A,0.163136729
STA_ES1968A,0.113809766
STA_ES1624A,0.122749913
STA_ES1849A,0.155193153
STA_ES1677A,0.106150979
STA_ES1913A,0.108530428
STA_ES1393A,0.246404568
STA_ES2067A,0.467
STA_ES1835A,0.289182192
STA_ES1549A,0.30435818
STA_ES1601A,0.142387954
STA_ES1819A,0.254173623
STA_ES1820A,0.322047435
STA_ES1610A,0.397803347
STA_ES1438A,0.366193967
STA_ES1480A,0.39464224
STA_ES1856A,0.297517608
STA_ES1992A,0.292436446
STA_ES1910A,0.239591451
STA_ES1135A,0.367043169
STA_ES1816A,0.381585324
STA_ES0584A,0.271088354
STA_ES1778A,0.101990107
STA_ES1983A,0.278831093
STA_ES1684A,0.333554692
STA_ES1018A,0.353885381
STA_ES1903A,0.335256955
STA_ES1339A,0.250265572
STA_ES1160A,0.245079511
STA_ES1615A,0.271673655
STA_ES1997A,0.381806157
STA_ES1616A,0.275843592
STA_ES1076A,0.45907628
STA_ES1479A,0.547811087
STA_ES1620A,0.516273438
STA_ES1781A,0.684
STA_ES1822A,0.567
STA_ES1593A,0.437083948
STA_ES0556A,0.780083571
STA_ES0893A,0.522663885
STA_ES1074A,0.621177139
STA_ES1685A,0.131978799
STA_ES1877A,0.134198113
STA_ES1687A,0.148131729
STA_ES1688A,0.116228122
STA_ES1834A,0.146199123
STA_ES1689A,0.10833845
STA_ES1690A,0.118968134
STA_ES1969A,0.115550092
STA_ES1691A,0.100235018
STA_ES1279A,0.089189941
STA_ES1799A,0.320843688
STA_ES2047A,0.287121345
STA_ES1971A,0.324517237
STA_ES1138A,0.14908845
STA_ES1957A,0.15138164
STA_ES1867A,0.125108771
STA_ES1557A,0.100267344
STA_ES0201A,0.273374197
STA_ES0094A,0.302020818
STA_ES1868A,0.109220764
STA_ES1901A,0.223387396
STA_ES1999A,0.358464286
STA_ES1973A,0.075109842
STA_ES1560A,0.676684407
STA_ES1924A,0.230658023
STA_ES1370A,0.380162954
STA_ES1537A,0.400762751
STA_ES1599A,0.168396248
STA_ES1499A,0.181912103
STA_ES1442A,0.251976384
STA_ES1494A,0.329858993
STA_ES1256A,0.47705845
STA_ES1328A,0.684749166
STA_ES1340A,0.603451815
STA_ES1658A,0.404873852
STA_ES1793A,0.894731999
STA_ES1792A,0.601098614
STA_ES1253A,0.119005817
STA_ES1656A,0.431181116
STA_ES1824A,0.223991274
STA_ES1718A,0.658411423
STA_ES1161A,0.392048533
STA_ES1225A,0.225726189
STA_ES1982A,0.132918767
STA_ES1649A,0.364885611
STA_ES1779A,0.306570802
STA_ES1746A,0.324773487
STA_ES1602A,0.375900621
STA_ES1753A,0.383031319
STA_ES1905A,0.109584631
STA_ES1563A,0.58000695
STA_ES1802A,0.431084533
STA_ES1613A,0.551755497
STA_ES0115A,0.415379326
STA_ES0118A,0.277927225
STA_ES1422A,0.449578553
STA_ES1943A,0.330152848
STA_ES1568A,0.621937716
STA_ES1806A,0.357672384
STA_ES1810A,0.506852792
STA_ES1751A,0.1537984
STA_ES1750A,0.466301001
STA_ES2030A,0.926884218
STA_ES1921A,0.587636165
STA_ES1633A,0.34993571
STA_ES1749A,0.35466141
STA_ES1662A,0.323549175
STA_ES2068A,0.515886859
STA_ES1472A,0.156858573
STA_ES1740A,0.433426508
STA_ES1661A,0.604591004
STA_ES2085A,0.111375931
STA_ES2014A,0.191581732
STA_ES1096A,0.24123615
STA_ES1320A,0.470107707
STA_ES1424A,0.660474643
STA_ES2054A,0.431824852
STA_ES1432A,0.397167129
STA_ES1270A,0.476022714
STA_ES1271A,0.478216428
STA_ES1272A,0.293847495
STA_ES1358A,0.382048663
STA_ES2069A,0.433836735
STA_ES0825A,0.520365517
STA_ES1353A,0.334924489
STA_ES1268A,0.458054309
STA_ES1269A,0.441244784
STA_ES1572A,0.542909301
STA_ES2075A,0.396838994
STA_ES1433A,0.181287729
STA_ES2051A,0.609450575
STA_ES1573A,0.497642192
STA_ES2084A,0.100614035
STA_ES2061A,0.273141459
STA_ES1137A,0.158587058
STA_ES2063A,0.145430964
STA_ES1618A,0.505721779
STA_ES2000A,0.614046734
STA_ES1576A,0.385380117
STA_ES1577A,0.345269805
STA_ES1529A,0.359789157
STA_ES1580A,0.508787427
STA_ES1038A,0.288895269
STA_ES1037A,0.346482268
STA_ES1640A,0.360668255
STA_ES1653A,0.480539392
STA_ES1860A,0.31422913
STA_ES0890A,0.60333441
STA_ES0817A,0.192310784
STA_ES1450A,0.342975131
STA_ES1425A,0.418429865
STA_ES1638A,0.416302167
STA_ES1644A,0.299651449
STA_ES1643A,0.369938419
STA_ES1812A,0.266735775
STA_ES1208A,0.230501839
STA_ES1666A,0.247713626
STA_ES1911A,0.105582998
STA_ES1617A,0.109286129
STA_ES2018A,0.107122184
STA_ES1709A,0.114572864
STA_ES1886A,0.123294962
STA_ES1182A,0.131885797
STA_ES1711A,0.10312841
STA_ES1826A,0.161794398
STA_ES1185A,0.151348587
STA_ES1884A,0.127259179
STA_ES1917A,0.132703488
STA_ES2055A,0.119501134
STA_ES1239A,0.186864256
STA_ES1912A,0.14053895
STA_ES1926A,0.150075502
STA_ES2019A,0.111728139
STA_ES1631A,0.518020334
STA_ES1712A,0.251044097
STA_ES1244A,0.264586318
STA_ES0110A,0.29134558
STA_ES1418A,0.369018504
STA_ES1044A,0.197862138
STA_ES1047A,0.217146213
STA_ES1090A,0.162184853
STA_ES1641A,0.168550742
STA_ES1836A,0.185939315
STA_ES1837A,0.198301244
STA_ES2064A,0.211323439
STA-FI00356,0.139215854
STA-FR01064,0.358641557
STA-FR02043,0.320093244
STA-FR04018,0.232299259
STA-FR04055,0.227267425
STA-FR04058,0.426694185
STA-FR04143,0.227845702
STA-FR05083,0.201675561
STA-FR05084,0.206838173
STA-FR05089,0.557348571
STA-FR09404,0.228876142
STA-FR10034,0.259609589
STA-FR11034,0.26841542
STA-FR16034,0.228261128
STA-FR16069,0.230445308
STA-FR20069,0.333895101
STA-FR23140,0.255098321
STA-FR25053,0.267242915
STA-FR30019,0.175619437
STA-FR30026,0.273394279
STA-FR30036,0.151516456
STA-FR34028,0.184675443
STA-FR37007,0.417437046
STA-FR38023,0.252333333
STA-FR41059,0.491185847
Station_GB0580A,2.717472714
Station_GB0567A,1.04839116
Station_GB0584A,1.128074074
Station_GB0620A,1.112314663
Station_GB0682A,1.086834636
Station_GB0906A,0.991023899
GIB_Station_GB0050A,0.350837253
STA-GR0002A,0.522102332
STA-GR0018A,0.303190759
STA-GR0020A,0.360187514
STA-GR0022A,0.593401487
STA-GR0029A,0.619837601
STA-GR0030A,0.503944125
STA-GR0031A,0.644127659
STA-GR0032A,1.326649442
STA-GR0048A,0.579910765
STA-GR0410A,0.35552816
HR_DOC_TYPE_D_STA_RH0101,0.639425941
HR_DOC_TYPE_D_STA_RH0108,0.188396843
HR_DOC_TYPE_D_STA_RH0104,0.294572686
HR_DOC_TYPE_D_STA_RH0106,0.385130085
STA-HU0002R,0.117764251
STA-HU0022A,0.55130325
STA-HU0023A,0.434320546
STA-HU0024A,0.434105212
STA-HU0025A,0.55991784
STA-HU0026A,0.585758055
STA-HU0027A,0.572442737
STA-HU0028A,0.485089302
STA-HU0030A,0.708670498
STA-HU0031A,0.44001213
STA-HU0032A,0.303002559
STA-HU0033A,0.495554204
STA-HU0034A,0.43526016
STA-HU0035A,0.347196263
STA-HU0036A,0.465057539
STA-HU0037A,0.444342339
STA-HU0038A,0.584502324
STA-HU0039A,0.429322153
STA-HU0041A,0.681333419
STA-HU0042A,0.717565307
STA-HU0045A,0.633132802
STA-HU0057A,0.30706432
STA.IE.IE001BP,0.30377314
STA.IE.IE001CM,0.100705379
STA.IE.IE002CM,0.123207347
STA.IE.IE0098A,0.305456745
STA.IT0063A,0.215250597
STA.IT0187A,0.689341394
STA.IT0459A,0.504085434
STA.IT0460A,0.534244354
STA.IT0469A,0.508628044
STA.IT0470A,0.714036708
STA.IT0477A,1.003559725
STA.IT0480A,0.810506058
STA.IT0592A,0.923506213
STA.IT0706A,0.748931272
STA.IT0707A,0.733174857
STA.IT0721A,0.826025756
STA.IT0740A,0.652420129
STA.IT0755A,0.695873345
STA.IT0761A,0.861658783
STA.IT0771A,0.72591191
STA.IT0776A,0.677282881
STA.IT0777A,0.695181412
STA.IT0778A,0.812002079
STA.IT0813A,0.232887977
STA.IT0832A,0.331078148
STA.IT0839A,0.75660621
STA.IT0846A,0.785409411
STA.IT0854A,0.56937028
STA.IT0861A,0.792988067
STA.IT0863A,0.289249001
STA.IT0867A,0.413457808
STA.IT0871A,0.33562544
STA.IT0885A,0.273890339
STA.IT0888A,0.397160656
STA.IT0895A,0.708285105
STA.IT0898A,0.810224002
STA.IT0906A,0.763598992
STA.IT0908A,0.71340997
STA.IT0945A,0.292432755
STA.IT0953A,0.356238912
STA.IT0983A,0.777690508
STA.IT0991A,0.475102533
STA.IT0997A,0.722159088
STA.IT1011A,0.461000355
STA.IT1016A,0.932762441
STA.IT1026A,0.419881899
STA.IT1029A,0.683633491
STA.IT1044A,0.765596834
STA.IT1090A,0.381058322
STA.IT1104A,0.73769243
STA.IT1105A,0.750727763
STA.IT1145A,0.707580451
STA.IT1153A,0.695507289
STA.IT1159A,0.739558935
STA.IT1180A,0.493460008
STA.IT1190A,0.741274048
STA.IT1192A,0.858815834
STA.IT1193A,0.358881514
STA.IT1200A,0.521177351
STA.IT1215A,0.34171411
STA.IT1243A,0.193103502
STA.IT1251A,0.911171868
STA.IT1264A,0.622930856
STA.IT1269A,0.231758405
STA.IT1273A,0.1402791
STA.IT1286A,0.695151025
STA.IT1290A,0.840443212
STA.IT1309A,0.229649573
STA.IT1334A,0.336880691
STA.IT1336A,0.304581398
STA.IT1361A,0.678971292
STA.IT1397A,0.301626972
STA.IT1409A,0.49163098
STA.IT1420A,0.52490404
STA.IT1423A,0.315916403
STA.IT1427A,0.207503721
STA.IT1456A,0.443759433
STA.IT1459A,0.81697816
STA.IT1475A,0.295394389
STA.IT1487A,0.701563294
STA.IT1491A,0.873608964
STA.IT1493A,0.816165036
STA.IT1497A,0.429569549
STA.IT1504A,0.5277125
STA.IT1549A,0.463864992
STA.IT1552A,0.426932474
STA.IT1560A,0.487393444
STA.IT1576A,0.169454147
STA.IT1578A,0.497094079
STA.IT1583A,0.262015704
STA.IT1585A,0.203368545
STA.IT1588A,0.711425053
STA.IT1598A,0.481192298
STA.IT1606A,0.266098633
STA.IT1611A,0.430312057
STA.IT1618A,0.471215653
STA.IT1621A,0.397148649
STA.IT1658A,0.305611655
STA.IT1660A,0.381753695
STA.IT1674A,0.40792964
STA.IT1676A,0.542003134
STA.IT1698A,0.684650285
STA.IT1704A,0.220515389
STA.IT1735A,0.616723993
STA.IT1740A,0.49027074
STA.IT1741A,0.310991595
STA.IT1742A,0.377354402
STA.IT1744A,0.239554917
STA.IT1746A,0.830710709
STA.IT1753A,0.478179154
STA.IT1766A,0.429077704
STA.IT1773A,0.330839085
STA.IT1792A,0.839659898
STA.IT1795A,0.378817536
STA.IT1800A,0.98434149
STA.IT1804A,1.175206808
STA.IT1817A,0.285940171
STA.IT1827A,0.480195192
STA.IT1829A,0.365704722
STA.IT1837A,0.681287163
STA.IT1838A,0.423496108
STA.IT1847A,0.472736706
STA.IT1848A,0.233622637
STA.IT1850A,0.582500913
STA.IT1857A,0.73992629
STA.IT1859A,0.545240296
STA.IT1860A,0.44985939
STA.IT1862A,0.453329348
STA.IT1869A,0.785049028
STA.IT1880A,0.399072828
STA.IT1882A,0.612027719
STA.IT1886A,0.544984438
STA.IT1887A,0.810467174
STA.IT1888A,0.351621726
STA.IT1889A,0.205913096
STA.IT1890A,0.245372053
STA.IT1895A,0.355992432
STA.IT1897A,0.450096564
STA.IT1898A,0.2760217
STA.IT1899A,0.28825457
STA.IT1900A,0.398664084
STA.IT1901A,0.346837215
STA.IT1920A,0.810593779
STA.IT1923A,0.744039315
STA.IT1932A,0.297594014
STA.IT1938A,0.482151787
STA.IT1940A,0.419910347
STA.IT1953A,0.36842842
STA.IT1977A,0.38948307
STA.IT1993A,0.264465748
STA.IT1997A,0.229985755
STA.IT2004A,0.563616254
STA.IT2005A,0.260113449
STA.IT2008A,0.34665135
STA.IT2009A,0.196099551
STA.IT2010A,0.203926042
STA.IT2011A,0.135353814
STA.IT2013A,0.399015064
STA.IT2019A,0.586492418
STA.IT2028A,0.316150474
STA.IT2031A,0.467383589
STA.IT2038A,0.331054465
STA.IT2039A,0.666073394
STA.IT2044A,0.327482408
STA.IT2056A,0.328873655
STA.IT2059A,0.212074143
STA.IT2061A,0.443502366
STA.IT2071A,0.376754786
STA.IT2072A,0.364952406
STA.IT2078A,0.456724158
STA.IT2087A,0.63806828
STA.IT2089A,0.560565294
STA.IT2093A,0.55732237
STA.IT2094A,0.172212009
STA.IT2110A,0.415757175
STA.IT2116A,0.449895324
STA.IT2118A,0.323781213
STA.IT2121A,0.466931949
STA.IT2134A,0.431269128
STA.IT2139A,0.233569261
STA.IT2144A,0.50043635
STA.IT2145A,0.3620161
STA.IT2146A,0.712330154
STA.IT2148A,0.287022773
STA.IT2152A,0.4474126
STA.IT2156A,0.789025696
STA.IT2161A,0.487985116
STA.IT2164A,0.34801133
STA.IT2165A,0.479913412
STA.IT2169A,0.38894279
STA.IT2170A,0.54991707
STA.IT2171A,0.351123792
STA.IT2174A,0.340206433
STA.IT2177A,0.407094218
STA.IT2184A,0.255756698
STA.IT2202A,0.326403758
STA.IT2203A,0.218767009
STA.IT2204A,0.14369662
STA.IT2205A,0.316660965
STA.IT2210A,0.753376729
STA.IT2211A,0.362180143
STA.IT2213A,0.889622392
STA.IT2214A,0.832812303
STA.IT2218A,0.39937292
STA.IT2219A,0.605388232
STA.IT2221A,0.840015692
STA.IT2222A,0.529241694
STA.IT2223A,0.794329561
STA.IT2224A,0.546219212
STA.IT2226A,0.425265018
STA.IT2227A,0.809992515
STA.IT2229A,0.339294533
STA.IT2231A,0.360639471
STA.IT2245A,0.373980071
STA.IT2245A,0.373980071
STA.IT2250A,0.634717471
STA.IT2261A,0.431990025
STA.IT2269A,0.568888047
STA.IT2271A,0.580245104
STA.IT2273A,0.5176809
STA.IT2274A,0.272053915
STA.IT2277A,0.346304945
STA.IT2278A,0.343773696
STA.IT2289A,0.496846734
STA.IT2290A,0.223333333
STA.IT2291A,0.265138163
STA-LT00001,0.273499425
STA-LT00003,0.30922369
STA-LT00004,0.282801276
STA-LT00012,0.271922392
STA-LT00022,0.293398245
STA-LT00031,0.245200558
STA-LT00033,0.227314458
STA-LT00041,0.282279551
STA-LT00044,0.214209571
STA-LU0101A,0.243008658
STA-LU0102A,0.241612364
STA-LU0109A,0.231794628
STA-LV000L1,0.279545687
STA-ME0002A,0.505570847
STA-ME0008A,0.504577373
STA-ME0009A,0.623552558
STA-MK0030A,0.435092508
STA-MK0031A,1.019792844
STA-MK0034A,0.501208121
STA-MK0035A,0.746210113
STA-MK0036A,0.676411604
STA-MK0037A,0.467377094
STA-MK0038A,0.580116768
STA-MK0040A,0.479384371
STA-MK0041A,0.58835973
STA-MK0043A,0.703186555
STA-MK0044A,0.722368676
STA-MK0045A,0.422627481
STA-MT00005,0.368558526
STA-MT00007,0.15224987
STA-NL00007,0.360453386
STA-NL00012,0.396474307
STA-NL00014,0.321576139
STA-NL00551,0.347216601
STA-NL00553,0.311205485
STA-NL00561,0.344501449
STA-NL00644,0.212805431
STA-NL00741,0.33311901
STA-NL00742,0.262169797
STA_NO0011A,0.268851372
STA_PL0012A,0.79434644
STA_PL0014A,0.216834522
STA_PL0031A,0.245002916
STA_PL0039A,0.399749601
STA_PL0047A,0.342301102
STA_PL0048A,0.284386425
STA_PL0049A,0.294004871
STA_PL0050A,0.27804442
STA_PL0052A,0.322715224
STA_PL0064A,0.430020517
STA_PL0072A,0.340588969
STA_PL0077A,0.250128025
STA_PL0096A,0.392479856
STA_PL0115A,0.466190788
STA_PL0126A,0.431282971
STA_PL0136A,0.340234405
STA_PL0138A,0.398963669
STA_PL0140A,0.578115167
STA_PL0148A,0.333156232
STA_PL0175A,0.290916966
