r2,mae,mse
0.7360122508564564,3.434423225785432,23.508874695221586
0.7381873569888884,3.3854936085511653,20.3956729840804
0.77252263883495,3.2267797462238854,19.17144018117363
0.7169737874746961,3.439773546793922,24.117041769141913
0.7158528704166958,3.2917762920367704,22.705633113294983
