r2_no2,mae_no2,mse_no2,r2_o3,mae_o3,mse_o3,r2_pm10,mae_pm10,mse_pm10
0.7283147281055038,3.6879902149720247,24.194361421036902,0.5489902697633051,5.761434886410615,58.14421054928059,0.48551340994713255,4.470361662378725,33.900995706705125
0.7055039511257627,3.5903529889918304,22.94176873531574,0.5883457968948113,5.3038962446346885,47.98100012449487,0.500523998907709,4.517033578728094,35.05769454469858
0.7155739970197004,3.5942979984836456,23.97098363626046,0.6322919337207971,5.261728822690263,47.03035473091196,0.5460988994088797,4.510676454870779,34.80444594693149
0.716156547334451,3.533572205228257,24.186679893546906,0.5944363736461054,5.533338235963902,51.507377388922606,0.49594305780278924,4.389114112097583,32.60620066334316
0.6880208178113145,3.7019425833487083,24.9296371923594,0.6277718801640919,5.409381553136394,49.61562391981135,0.6656091470704163,3.7974302312100887,23.865416030952
